2026-02-19T21:18:00.215149+01:00,  soc=32.0,  volt=47.15,  volt_delta=-5.65, volt_rate_per_min=-5.65, volt_status=CRITICAL_EMERGENCY, batt_w=57.0,  batt_mode=discharge,  batt_discharge_w=57.0,  batt_charge_w=0,  load_w=3448.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=44, volt_penalty_a=15, voltage_protected_limit_a=29, soc_power_w=2082, is_critical_soc=False
2026-02-21T01:42:00.214495+01:00,  soc=33.0,  volt=48.59,  volt_delta=-4.21, volt_rate_per_min=-4.21, volt_status=CAUTION, batt_w=4.0,  batt_mode=idle,  batt_discharge_w=4.0,  batt_charge_w=0,  load_w=2068.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T01:43:00.215218+01:00,  soc=33.0,  volt=48.59,  volt_delta=-4.21, volt_rate_per_min=-4.21, volt_status=CAUTION, batt_w=4.0,  batt_mode=idle,  batt_discharge_w=4.0,  batt_charge_w=0,  load_w=2350.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T01:44:00.215796+01:00,  soc=33.0,  volt=48.59,  volt_delta=-4.21, volt_rate_per_min=-4.21, volt_status=CAUTION, batt_w=4.0,  batt_mode=idle,  batt_discharge_w=4.0,  batt_charge_w=0,  load_w=2071.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T01:45:00.216423+01:00,  soc=33.0,  volt=48.59,  volt_delta=-4.21, volt_rate_per_min=-4.21, volt_status=CAUTION, batt_w=4.0,  batt_mode=idle,  batt_discharge_w=4.0,  batt_charge_w=0,  load_w=2071.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T01:46:00.215071+01:00,  soc=33.0,  volt=48.59,  volt_delta=-4.21, volt_rate_per_min=-4.21, volt_status=CAUTION, batt_w=4.0,  batt_mode=idle,  batt_discharge_w=4.0,  batt_charge_w=0,  load_w=2071.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T01:47:00.215203+01:00,  soc=33.0,  volt=48.59,  volt_delta=-4.21, volt_rate_per_min=-4.21, volt_status=CAUTION, batt_w=4.0,  batt_mode=idle,  batt_discharge_w=4.0,  batt_charge_w=0,  load_w=2071.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T01:48:00.214753+01:00,  soc=33.0,  volt=48.59,  volt_delta=-4.21, volt_rate_per_min=-4.21, volt_status=CAUTION, batt_w=4.0,  batt_mode=idle,  batt_discharge_w=4.0,  batt_charge_w=0,  load_w=2071.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T01:49:00.215386+01:00,  soc=33.0,  volt=48.59,  volt_delta=-4.21, volt_rate_per_min=-4.21, volt_status=CAUTION, batt_w=4.0,  batt_mode=idle,  batt_discharge_w=4.0,  batt_charge_w=0,  load_w=2104.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T01:50:00.214649+01:00,  soc=33.0,  volt=48.59,  volt_delta=-4.21, volt_rate_per_min=-4.21, volt_status=CAUTION, batt_w=3.0,  batt_mode=idle,  batt_discharge_w=3.0,  batt_charge_w=0,  load_w=2104.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T01:51:00.214491+01:00,  soc=33.0,  volt=48.59,  volt_delta=-4.21, volt_rate_per_min=-4.21, volt_status=CAUTION, batt_w=3.0,  batt_mode=idle,  batt_discharge_w=3.0,  batt_charge_w=0,  load_w=2104.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T01:52:00.215374+01:00,  soc=33.0,  volt=48.59,  volt_delta=-4.21, volt_rate_per_min=-4.21, volt_status=CAUTION, batt_w=65.0,  batt_mode=discharge,  batt_discharge_w=65.0,  batt_charge_w=0,  load_w=2104.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T01:53:00.215484+01:00,  soc=33.0,  volt=48.59,  volt_delta=-4.21, volt_rate_per_min=-4.21, volt_status=CAUTION, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=2121.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T01:54:00.215574+01:00,  soc=33.0,  volt=48.59,  volt_delta=-4.21, volt_rate_per_min=-4.21, volt_status=CAUTION, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=2127.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T01:55:00.214555+01:00,  soc=33.0,  volt=48.59,  volt_delta=-4.21, volt_rate_per_min=-4.21, volt_status=CAUTION, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=2127.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T01:56:00.215455+01:00,  soc=33.0,  volt=48.59,  volt_delta=-4.21, volt_rate_per_min=-4.21, volt_status=CAUTION, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=2127.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T01:57:00.216321+01:00,  soc=33.0,  volt=48.39,  volt_delta=-4.41, volt_rate_per_min=-4.41, volt_status=WARNING, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=2127.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T01:58:00.215515+01:00,  soc=33.0,  volt=48.61,  volt_delta=-4.19, volt_rate_per_min=-4.19, volt_status=CAUTION, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=2127.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T01:59:00.215191+01:00,  soc=33.0,  volt=48.61,  volt_delta=-4.19, volt_rate_per_min=-4.19, volt_status=CAUTION, batt_w=65.0,  batt_mode=discharge,  batt_discharge_w=65.0,  batt_charge_w=0,  load_w=2027.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T02:00:00.215045+01:00,  soc=33.0,  volt=48.56,  volt_delta=-4.24, volt_rate_per_min=-4.24, volt_status=CAUTION, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=2136.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T02:01:00.215106+01:00,  soc=33.0,  volt=48.56,  volt_delta=-4.24, volt_rate_per_min=-4.24, volt_status=CAUTION, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=2136.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T02:02:00.215187+01:00,  soc=33.0,  volt=48.56,  volt_delta=-4.24, volt_rate_per_min=-4.24, volt_status=CAUTION, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=2136.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2198, is_critical_soc=False
2026-02-21T02:03:00.215500+01:00,  soc=33.0,  volt=49.99,  volt_delta=-2.81, volt_rate_per_min=-2.81, volt_status=CAUTION, batt_w=-2939.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=2939.0,  load_w=2187.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=44, volt_penalty_a=10, voltage_protected_limit_a=34, soc_power_w=2198, is_critical_soc=False
2026-02-21T02:04:00.215026+01:00,  soc=34.0,  volt=50.72,  volt_delta=-2.08, volt_rate_per_min=-2.08, volt_status=NORMAL, batt_w=-2939.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=2939.0,  load_w=2187.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=46, volt_penalty_a=10, voltage_protected_limit_a=36, soc_power_w=2318, is_critical_soc=False
2026-02-21T02:05:00.214758+01:00,  soc=34.0,  volt=51.19,  volt_delta=-1.61, volt_rate_per_min=-1.61, volt_status=NORMAL, batt_w=-3001.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3001.0,  load_w=2182.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=10, voltage_protected_limit_a=35, soc_power_w=2318, is_critical_soc=False
2026-02-21T02:06:00.215087+01:00,  soc=35.0,  volt=51.54,  volt_delta=-1.26, volt_rate_per_min=-1.26, volt_status=NORMAL, batt_w=-3001.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3001.0,  load_w=2182.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=47, volt_penalty_a=10, voltage_protected_limit_a=37, soc_power_w=2444, is_critical_soc=False
2026-02-21T02:07:00.214923+01:00,  soc=36.0,  volt=51.92,  volt_delta=-0.88, volt_rate_per_min=-0.88, volt_status=NORMAL, batt_w=-3055.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3055.0,  load_w=2182.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=56, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=50, volt_penalty_a=10, voltage_protected_limit_a=40, soc_power_w=2575, is_critical_soc=False
2026-02-21T02:08:00.215381+01:00,  soc=36.0,  volt=52.19,  volt_delta=-0.61, volt_rate_per_min=-0.61, volt_status=NORMAL, batt_w=-3055.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3055.0,  load_w=2182.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=56, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=49, volt_penalty_a=10, voltage_protected_limit_a=39, soc_power_w=2575, is_critical_soc=False
2026-02-21T02:09:00.215342+01:00,  soc=37.0,  volt=52.41,  volt_delta=-0.39, volt_rate_per_min=-0.39, volt_status=NORMAL, batt_w=-3055.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3055.0,  load_w=2182.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=57, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=52, volt_penalty_a=5, voltage_protected_limit_a=47, soc_power_w=2711, is_critical_soc=False
2026-02-21T02:10:00.215146+01:00,  soc=37.0,  volt=52.54,  volt_delta=-0.26, volt_rate_per_min=-0.26, volt_status=NORMAL, batt_w=-3086.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3086.0,  load_w=2140.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=57, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=52, volt_penalty_a=5, voltage_protected_limit_a=47, soc_power_w=2711, is_critical_soc=False
2026-02-21T02:11:00.215736+01:00,  soc=38.0,  volt=52.54,  volt_delta=-0.26, volt_rate_per_min=-0.26, volt_status=NORMAL, batt_w=-3086.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3086.0,  load_w=2107.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=58, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=54, volt_penalty_a=5, voltage_protected_limit_a=49, soc_power_w=2852, is_critical_soc=False
2026-02-21T02:12:00.215088+01:00,  soc=38.0,  volt=52.64,  volt_delta=-0.16, volt_rate_per_min=-0.16, volt_status=NORMAL, batt_w=-3086.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3086.0,  load_w=2107.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=58, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=54, volt_penalty_a=0, voltage_protected_limit_a=54, soc_power_w=2852, is_critical_soc=False
2026-02-21T02:13:00.215159+01:00,  soc=39.0,  volt=52.64,  volt_delta=-0.16, volt_rate_per_min=-0.16, volt_status=NORMAL, batt_w=-3086.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3086.0,  load_w=2107.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=59, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=57, volt_penalty_a=0, voltage_protected_limit_a=57, soc_power_w=2999, is_critical_soc=False
2026-02-21T02:14:00.215227+01:00,  soc=39.0,  volt=52.64,  volt_delta=-0.16, volt_rate_per_min=-0.16, volt_status=NORMAL, batt_w=-3086.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3086.0,  load_w=2107.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=59, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=57, volt_penalty_a=0, voltage_protected_limit_a=57, soc_power_w=2999, is_critical_soc=False
2026-02-21T02:15:00.214475+01:00,  soc=40.0,  volt=52.64,  volt_delta=-0.16, volt_rate_per_min=-0.16, volt_status=NORMAL, batt_w=-3105.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3105.0,  load_w=2091.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3158, is_critical_soc=False
2026-02-21T02:16:00.215362+01:00,  soc=40.0,  volt=52.64,  volt_delta=-0.16, volt_rate_per_min=-0.16, volt_status=NORMAL, batt_w=-3105.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3105.0,  load_w=2091.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3158, is_critical_soc=False
2026-02-21T02:17:00.215814+01:00,  soc=41.0,  volt=52.64,  volt_delta=-0.16, volt_rate_per_min=-0.16, volt_status=NORMAL, batt_w=-3105.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3105.0,  load_w=2091.0, zone=unknown,  grid_charge=on, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3158, is_critical_soc=False
2026-02-21T02:18:00.215139+01:00,  soc=41.0,  volt=51.75,  volt_delta=-1.05, volt_rate_per_min=-1.05, volt_status=NORMAL, batt_w=12.0,  batt_mode=idle,  batt_discharge_w=12.0,  batt_charge_w=0,  load_w=2091.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3105, is_critical_soc=False
2026-02-21T02:19:00.214448+01:00,  soc=41.0,  volt=51.75,  volt_delta=-1.05, volt_rate_per_min=-1.05, volt_status=NORMAL, batt_w=12.0,  batt_mode=idle,  batt_discharge_w=12.0,  batt_charge_w=0,  load_w=604.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3105, is_critical_soc=False
2026-02-21T02:20:00.215433+01:00,  soc=41.0,  volt=51.65,  volt_delta=-1.15, volt_rate_per_min=-1.15, volt_status=NORMAL, batt_w=12.0,  batt_mode=idle,  batt_discharge_w=12.0,  batt_charge_w=0,  load_w=604.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3099, is_critical_soc=False
2026-02-21T02:21:00.214449+01:00,  soc=41.0,  volt=51.65,  volt_delta=-1.15, volt_rate_per_min=-1.15, volt_status=NORMAL, batt_w=12.0,  batt_mode=idle,  batt_discharge_w=12.0,  batt_charge_w=0,  load_w=534.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3099, is_critical_soc=False
2026-02-21T02:22:00.215358+01:00,  soc=41.0,  volt=51.65,  volt_delta=-1.15, volt_rate_per_min=-1.15, volt_status=NORMAL, batt_w=12.0,  batt_mode=idle,  batt_discharge_w=12.0,  batt_charge_w=0,  load_w=157.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3099, is_critical_soc=False
2026-02-21T02:23:00.214890+01:00,  soc=41.0,  volt=51.54,  volt_delta=-1.26, volt_rate_per_min=-1.26, volt_status=NORMAL, batt_w=12.0,  batt_mode=idle,  batt_discharge_w=12.0,  batt_charge_w=0,  load_w=157.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3092, is_critical_soc=False
2026-02-21T02:24:00.214674+01:00,  soc=41.0,  volt=51.54,  volt_delta=-1.26, volt_rate_per_min=-1.26, volt_status=NORMAL, batt_w=12.0,  batt_mode=idle,  batt_discharge_w=12.0,  batt_charge_w=0,  load_w=360.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-20 06:00:02, ev_webhook_count=92, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3092, is_critical_soc=False
