2026-02-17T20:58:00.283676+01:00,  soc=34.0,  volt=49.63,  volt_delta=-0.13, volt_rate_per_min=-0.13, volt_status=CAUTION, batt_w=61.0,  batt_mode=discharge,  batt_discharge_w=61.0,  batt_charge_w=0,  load_w=2859.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=47, volt_penalty_a=10, voltage_protected_limit_a=37, soc_power_w=2318, is_critical_soc=False
2026-02-18T16:38:00.283744+01:00,  soc=87.0,  volt=51.7,  volt_delta=-1.1, volt_rate_per_min=-1.1, volt_status=NORMAL, batt_w=2215.0,  batt_mode=discharge,  batt_discharge_w=2215.0,  batt_charge_w=0,  load_w=2158.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3102, is_critical_soc=False
2026-02-18T16:39:00.284619+01:00,  soc=87.0,  volt=51.7,  volt_delta=-1.1, volt_rate_per_min=-1.1, volt_status=NORMAL, batt_w=2215.0,  batt_mode=discharge,  batt_discharge_w=2215.0,  batt_charge_w=0,  load_w=2158.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3102, is_critical_soc=False
2026-02-18T16:40:00.283947+01:00,  soc=86.0,  volt=51.7,  volt_delta=-1.1, volt_rate_per_min=-1.1, volt_status=NORMAL, batt_w=2215.0,  batt_mode=discharge,  batt_discharge_w=2215.0,  batt_charge_w=0,  load_w=2158.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3102, is_critical_soc=False
2026-02-18T16:41:00.284147+01:00,  soc=86.0,  volt=51.7,  volt_delta=-1.1, volt_rate_per_min=-1.1, volt_status=NORMAL, batt_w=2215.0,  batt_mode=discharge,  batt_discharge_w=2215.0,  batt_charge_w=0,  load_w=2158.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3102, is_critical_soc=False
2026-02-18T16:42:00.283383+01:00,  soc=85.0,  volt=51.7,  volt_delta=-1.1, volt_rate_per_min=-1.1, volt_status=NORMAL, batt_w=2269.0,  batt_mode=discharge,  batt_discharge_w=2269.0,  batt_charge_w=0,  load_w=2231.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3102, is_critical_soc=False
2026-02-18T16:43:00.283295+01:00,  soc=85.0,  volt=51.7,  volt_delta=-1.1, volt_rate_per_min=-1.1, volt_status=NORMAL, batt_w=2269.0,  batt_mode=discharge,  batt_discharge_w=2269.0,  batt_charge_w=0,  load_w=2231.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3102, is_critical_soc=False
2026-02-18T16:44:00.283984+01:00,  soc=85.0,  volt=51.7,  volt_delta=-1.1, volt_rate_per_min=-1.1, volt_status=NORMAL, batt_w=2269.0,  batt_mode=discharge,  batt_discharge_w=2269.0,  batt_charge_w=0,  load_w=2203.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3102, is_critical_soc=False
2026-02-18T16:45:00.283956+01:00,  soc=84.0,  volt=51.68,  volt_delta=-1.12, volt_rate_per_min=-1.12, volt_status=NORMAL, batt_w=2267.0,  batt_mode=discharge,  batt_discharge_w=2267.0,  batt_charge_w=0,  load_w=2203.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3101, is_critical_soc=False
2026-02-18T16:46:00.284269+01:00,  soc=84.0,  volt=51.68,  volt_delta=-1.12, volt_rate_per_min=-1.12, volt_status=NORMAL, batt_w=2267.0,  batt_mode=discharge,  batt_discharge_w=2267.0,  batt_charge_w=0,  load_w=2203.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=0, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3101, is_critical_soc=False
2026-02-18T16:47:00.283716+01:00,  soc=83.0,  volt=51.68,  volt_delta=-1.12, volt_rate_per_min=-1.12, volt_status=NORMAL, batt_w=2267.0,  batt_mode=discharge,  batt_discharge_w=2267.0,  batt_charge_w=0,  load_w=2203.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3101, is_critical_soc=False
2026-02-18T16:48:00.283846+01:00,  soc=83.0,  volt=51.68,  volt_delta=-1.12, volt_rate_per_min=-1.12, volt_status=NORMAL, batt_w=2267.0,  batt_mode=discharge,  batt_discharge_w=2267.0,  batt_charge_w=0,  load_w=2203.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3101, is_critical_soc=False
2026-02-18T16:49:00.284865+01:00,  soc=83.0,  volt=51.68,  volt_delta=-1.12, volt_rate_per_min=-1.12, volt_status=NORMAL, batt_w=2267.0,  batt_mode=discharge,  batt_discharge_w=2267.0,  batt_charge_w=0,  load_w=2205.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3101, is_critical_soc=False
2026-02-18T16:50:00.283424+01:00,  soc=82.0,  volt=51.68,  volt_delta=-1.12, volt_rate_per_min=-1.12, volt_status=NORMAL, batt_w=2267.0,  batt_mode=discharge,  batt_discharge_w=2267.0,  batt_charge_w=0,  load_w=2205.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3101, is_critical_soc=False
2026-02-18T16:51:00.283439+01:00,  soc=82.0,  volt=51.68,  volt_delta=-1.12, volt_rate_per_min=-1.12, volt_status=NORMAL, batt_w=2267.0,  batt_mode=discharge,  batt_discharge_w=2267.0,  batt_charge_w=0,  load_w=2205.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3101, is_critical_soc=False
2026-02-18T16:52:00.283842+01:00,  soc=81.0,  volt=51.68,  volt_delta=-1.12, volt_rate_per_min=-1.12, volt_status=NORMAL, batt_w=2267.0,  batt_mode=discharge,  batt_discharge_w=2267.0,  batt_charge_w=0,  load_w=2205.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3101, is_critical_soc=False
2026-02-18T16:53:00.283791+01:00,  soc=81.0,  volt=51.63,  volt_delta=-1.17, volt_rate_per_min=-1.17, volt_status=NORMAL, batt_w=2424.0,  batt_mode=discharge,  batt_discharge_w=2424.0,  batt_charge_w=0,  load_w=2357.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3098, is_critical_soc=False
2026-02-18T16:54:00.283845+01:00,  soc=81.0,  volt=51.63,  volt_delta=-1.17, volt_rate_per_min=-1.17, volt_status=NORMAL, batt_w=2424.0,  batt_mode=discharge,  batt_discharge_w=2424.0,  batt_charge_w=0,  load_w=2359.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3098, is_critical_soc=False
2026-02-18T16:55:00.284166+01:00,  soc=80.0,  volt=51.62,  volt_delta=-1.18, volt_rate_per_min=-1.18, volt_status=NORMAL, batt_w=2424.0,  batt_mode=discharge,  batt_discharge_w=2424.0,  batt_charge_w=0,  load_w=2359.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3097, is_critical_soc=False
2026-02-18T16:56:00.283276+01:00,  soc=80.0,  volt=51.62,  volt_delta=-1.18, volt_rate_per_min=-1.18, volt_status=NORMAL, batt_w=2424.0,  batt_mode=discharge,  batt_discharge_w=2424.0,  batt_charge_w=0,  load_w=2359.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3097, is_critical_soc=False
2026-02-18T16:57:00.284218+01:00,  soc=79.0,  volt=51.62,  volt_delta=-1.18, volt_rate_per_min=-1.18, volt_status=NORMAL, batt_w=2424.0,  batt_mode=discharge,  batt_discharge_w=2424.0,  batt_charge_w=0,  load_w=2359.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3097, is_critical_soc=False
2026-02-18T16:58:00.284484+01:00,  soc=79.0,  volt=51.44,  volt_delta=-1.36, volt_rate_per_min=-1.36, volt_status=NORMAL, batt_w=2976.0,  batt_mode=discharge,  batt_discharge_w=2976.0,  batt_charge_w=0,  load_w=4481.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3086, is_critical_soc=False
2026-02-18T16:59:00.284458+01:00,  soc=78.0,  volt=51.59,  volt_delta=-1.21, volt_rate_per_min=-1.21, volt_status=NORMAL, batt_w=2449.0,  batt_mode=discharge,  batt_discharge_w=2449.0,  batt_charge_w=0,  load_w=2373.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3095, is_critical_soc=False
2026-02-18T17:00:00.283473+01:00,  soc=78.0,  volt=51.59,  volt_delta=-1.21, volt_rate_per_min=-1.21, volt_status=NORMAL, batt_w=2449.0,  batt_mode=discharge,  batt_discharge_w=2449.0,  batt_charge_w=0,  load_w=2390.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3095, is_critical_soc=False
2026-02-18T17:01:00.283380+01:00,  soc=78.0,  volt=51.59,  volt_delta=-1.21, volt_rate_per_min=-1.21, volt_status=NORMAL, batt_w=2449.0,  batt_mode=discharge,  batt_discharge_w=2449.0,  batt_charge_w=0,  load_w=2390.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3095, is_critical_soc=False
2026-02-18T17:02:00.284817+01:00,  soc=77.0,  volt=51.59,  volt_delta=-1.21, volt_rate_per_min=-1.21, volt_status=NORMAL, batt_w=2449.0,  batt_mode=discharge,  batt_discharge_w=2449.0,  batt_charge_w=0,  load_w=2390.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3095, is_critical_soc=False
2026-02-18T17:03:00.283319+01:00,  soc=77.0,  volt=51.59,  volt_delta=-1.21, volt_rate_per_min=-1.21, volt_status=NORMAL, batt_w=2449.0,  batt_mode=discharge,  batt_discharge_w=2449.0,  batt_charge_w=0,  load_w=2390.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3095, is_critical_soc=False
2026-02-18T17:04:00.284170+01:00,  soc=76.0,  volt=51.59,  volt_delta=-1.21, volt_rate_per_min=-1.21, volt_status=NORMAL, batt_w=2449.0,  batt_mode=discharge,  batt_discharge_w=2449.0,  batt_charge_w=0,  load_w=2390.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3095, is_critical_soc=False
2026-02-18T17:05:00.283840+01:00,  soc=76.0,  volt=51.61,  volt_delta=-1.19, volt_rate_per_min=-1.19, volt_status=NORMAL, batt_w=2403.0,  batt_mode=discharge,  batt_discharge_w=2403.0,  batt_charge_w=0,  load_w=2337.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3097, is_critical_soc=False
2026-02-18T17:06:00.283409+01:00,  soc=76.0,  volt=51.61,  volt_delta=-1.19, volt_rate_per_min=-1.19, volt_status=NORMAL, batt_w=2403.0,  batt_mode=discharge,  batt_discharge_w=2403.0,  batt_charge_w=0,  load_w=2337.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3097, is_critical_soc=False
2026-02-18T17:07:00.283418+01:00,  soc=75.0,  volt=51.61,  volt_delta=-1.19, volt_rate_per_min=-1.19, volt_status=NORMAL, batt_w=2403.0,  batt_mode=discharge,  batt_discharge_w=2403.0,  batt_charge_w=0,  load_w=2337.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3097, is_critical_soc=False
2026-02-18T17:08:00.283393+01:00,  soc=75.0,  volt=51.61,  volt_delta=-1.19, volt_rate_per_min=-1.19, volt_status=NORMAL, batt_w=2403.0,  batt_mode=discharge,  batt_discharge_w=2403.0,  batt_charge_w=0,  load_w=2337.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3097, is_critical_soc=False
2026-02-18T17:09:00.284029+01:00,  soc=74.0,  volt=51.61,  volt_delta=-1.19, volt_rate_per_min=-1.19, volt_status=NORMAL, batt_w=2403.0,  batt_mode=discharge,  batt_discharge_w=2403.0,  batt_charge_w=0,  load_w=2337.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3097, is_critical_soc=False
2026-02-18T17:10:00.283518+01:00,  soc=74.0,  volt=51.61,  volt_delta=-1.19, volt_rate_per_min=-1.19, volt_status=NORMAL, batt_w=2403.0,  batt_mode=discharge,  batt_discharge_w=2403.0,  batt_charge_w=0,  load_w=2402.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3097, is_critical_soc=False
2026-02-18T17:11:00.284297+01:00,  soc=73.0,  volt=51.61,  volt_delta=-1.19, volt_rate_per_min=-1.19, volt_status=NORMAL, batt_w=2499.0,  batt_mode=discharge,  batt_discharge_w=2499.0,  batt_charge_w=0,  load_w=2402.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3097, is_critical_soc=False
2026-02-18T17:12:00.284482+01:00,  soc=73.0,  volt=51.61,  volt_delta=-1.19, volt_rate_per_min=-1.19, volt_status=NORMAL, batt_w=2499.0,  batt_mode=discharge,  batt_discharge_w=2499.0,  batt_charge_w=0,  load_w=2402.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3097, is_critical_soc=False
2026-02-18T17:13:00.284089+01:00,  soc=72.0,  volt=51.61,  volt_delta=-1.19, volt_rate_per_min=-1.19, volt_status=NORMAL, batt_w=2499.0,  batt_mode=discharge,  batt_discharge_w=2499.0,  batt_charge_w=0,  load_w=2402.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3097, is_critical_soc=False
2026-02-18T17:14:00.283778+01:00,  soc=72.0,  volt=51.61,  volt_delta=-1.19, volt_rate_per_min=-1.19, volt_status=NORMAL, batt_w=2499.0,  batt_mode=discharge,  batt_discharge_w=2499.0,  batt_charge_w=0,  load_w=2402.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3097, is_critical_soc=False
2026-02-18T17:15:00.284320+01:00,  soc=72.0,  volt=51.49,  volt_delta=-1.31, volt_rate_per_min=-1.31, volt_status=NORMAL, batt_w=2519.0,  batt_mode=discharge,  batt_discharge_w=2519.0,  batt_charge_w=0,  load_w=2451.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3089, is_critical_soc=False
2026-02-18T17:16:00.283333+01:00,  soc=71.0,  volt=51.49,  volt_delta=-1.31, volt_rate_per_min=-1.31, volt_status=NORMAL, batt_w=2937.0,  batt_mode=discharge,  batt_discharge_w=2937.0,  batt_charge_w=0,  load_w=28.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3089, is_critical_soc=False
2026-02-18T17:17:00.284307+01:00,  soc=71.0,  volt=51.37,  volt_delta=-1.43, volt_rate_per_min=-1.43, volt_status=NORMAL, batt_w=2937.0,  batt_mode=discharge,  batt_discharge_w=2937.0,  batt_charge_w=0,  load_w=28.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3082, is_critical_soc=False
2026-02-18T17:18:00.284059+01:00,  soc=70.0,  volt=51.37,  volt_delta=-1.43, volt_rate_per_min=-1.43, volt_status=NORMAL, batt_w=2937.0,  batt_mode=discharge,  batt_discharge_w=2937.0,  batt_charge_w=0,  load_w=28.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3082, is_critical_soc=False
2026-02-18T17:19:00.283501+01:00,  soc=70.0,  volt=51.37,  volt_delta=-1.43, volt_rate_per_min=-1.43, volt_status=NORMAL, batt_w=2937.0,  batt_mode=discharge,  batt_discharge_w=2937.0,  batt_charge_w=0,  load_w=28.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3082, is_critical_soc=False
2026-02-18T17:20:00.284038+01:00,  soc=69.0,  volt=51.37,  volt_delta=-1.43, volt_rate_per_min=-1.43, volt_status=NORMAL, batt_w=2937.0,  batt_mode=discharge,  batt_discharge_w=2937.0,  batt_charge_w=0,  load_w=28.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-18 05:00:02, ev_webhook_count=84, max_discharge_a=60, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=10, voltage_protected_limit_a=50, soc_power_w=3082, is_critical_soc=False
